src_ip,dst_ip,src_port,dst_port,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_bytes,target_traffic,size_traffic
172.16.40.180,172.16.40.17,51954,161,1651680287315,1651680287332,639,0,12753832
172.16.40.180,172.16.40.7,51954,161,1651680287310,1651680287335,618,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287332,1651680287337,644,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287337,1651680287342,644,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287337,1651680287343,619,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287343,1651680287348,661,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287343,1651680287350,635,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287348,1651680287353,646,0,12597749
172.16.40.17,172.16.40.180,161,51954,1651680287336,1651680287354,635,0,12789534
172.16.40.7,172.16.40.180,161,51954,1651680287352,1651680287361,628,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287355,1651680287361,646,0,12678668
172.16.40.180,172.16.40.211,51954,161,1651680284376,1651680287363,693,0,624879
172.16.40.180,172.16.40.19,51954,161,1651680287362,1651680287376,644,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287361,1651680287377,620,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287378,1651680287383,644,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680287379,1651680287385,619,0,5299679
172.16.40.180,172.16.40.17,51954,161,1651680287354,1651680287385,633,0,12753832
172.16.40.180,172.16.40.19,51954,161,1651680287383,1651680287388,644,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287385,1651680287392,618,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287389,1651680287394,667,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287394,1651680287399,656,0,12597749
172.16.40.180,172.16.40.2,51954,161,1651680287008,1651680287400,1801,0,41211180
172.16.40.1,172.16.40.180,161,51954,1651680286411,1651680287400,3700,1,44875729
172.16.40.7,172.16.40.180,161,51954,1651680287394,1651680287400,618,0,5299679
172.16.40.180,172.16.40.45,51954,161,1651680285595,1651680287401,1538,0,13394578
172.16.40.180,172.16.40.31,51954,161,1651680284375,1651680287402,3497,0,19252916
172.16.40.6,172.16.40.180,161,51954,1651680286660,1651680287406,1366,0,11042702
172.16.40.17,172.16.40.180,161,51954,1651680287392,1651680287425,634,0,12789534
172.16.40.19,172.16.40.180,161,51954,1651680287400,1651680287427,649,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287409,1651680287428,635,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287428,1651680287433,646,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287430,1651680287436,629,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287435,1651680287440,648,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287436,1651680287443,625,0,5292876
172.16.40.180,172.16.40.17,51954,161,1651680287426,1651680287445,633,0,12753832
172.16.40.7,172.16.40.180,161,51954,1651680287445,1651680287451,623,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287440,1651680287454,646,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287452,1651680287458,625,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287456,1651680287461,666,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287461,1651680287466,651,0,12597749
172.16.40.17,172.16.40.180,161,51954,1651680287451,1651680287468,649,0,12789534
172.16.40.19,172.16.40.180,161,51954,1651680287467,1651680287473,654,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680287460,1651680287476,620,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287473,1651680287478,649,0,12597749
172.16.40.180,172.16.40.34,51954,161,1651680285573,1651680287478,653,0,9841467
172.16.40.180,172.16.40.7,51954,161,1651680287476,1651680287483,634,0,5292876
172.16.40.180,172.16.40.17,51954,161,1651680287468,1651680287486,637,0,12753832
172.16.40.7,172.16.40.180,161,51954,1651680287485,1651680287492,629,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287479,1651680287494,651,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287492,1651680287498,620,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287494,1651680287499,648,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680287501,1651680287508,647,0,12678668
172.16.40.17,172.16.40.180,161,51954,1651680287492,1651680287508,642,0,12789534
172.16.40.7,172.16.40.180,161,51954,1651680287500,1651680287509,619,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287508,1651680287513,667,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680287514,1651680287519,656,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287509,1651680287524,619,0,5292876
172.16.40.180,172.16.40.17,51954,161,1651680287508,1651680287527,639,0,12753832
172.16.40.7,172.16.40.180,161,51954,1651680287526,1651680287533,619,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287519,1651680287534,655,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287533,1651680287540,618,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287535,1651680287540,648,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287541,1651680287546,652,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287542,1651680287548,639,0,5299679
172.16.40.17,172.16.40.180,161,51954,1651680287533,1651680287551,638,0,12789534
172.16.40.19,172.16.40.180,161,51954,1651680287547,1651680287553,648,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287548,1651680287554,624,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287553,1651680287558,667,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287556,1651680287564,620,0,5299679
172.16.40.180,172.16.40.17,51954,161,1651680287552,1651680287572,637,0,12753832
172.16.40.180,172.16.40.7,51954,161,1651680287564,1651680287580,619,0,5292876
172.16.40.7,172.16.40.180,161,51954,1651680287582,1651680287588,619,0,5299679
172.16.40.17,172.16.40.180,161,51954,1651680287577,1651680287595,636,0,12789534
172.16.40.180,172.16.40.7,51954,161,1651680287588,1651680287595,617,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287593,1651680287598,657,0,12678668
172.16.40.180,172.16.40.78,51954,161,1651680284695,1651680287601,1752,0,13150019
172.16.40.7,172.16.40.180,161,51954,1651680287597,1651680287605,637,0,5299679
172.16.40.180,172.16.40.7,51954,161,1651680287605,1651680287612,627,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287598,1651680287613,653,0,12597749
172.16.40.180,172.16.40.17,51954,161,1651680287595,1651680287615,647,0,12753832
172.16.40.19,172.16.40.180,161,51954,1651680287614,1651680287625,650,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680287614,1651680287630,629,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287626,1651680287631,654,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287631,1651680287637,618,0,5292876
172.16.40.17,172.16.40.180,161,51954,1651680287619,1651680287637,642,0,12789534
172.16.40.19,172.16.40.180,161,51954,1651680287632,1651680287637,647,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287637,1651680287642,666,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287638,1651680287645,626,0,5299679
172.16.40.180,172.16.40.53,51954,161,1651680287247,1651680287651,1388,0,16497072
172.16.40.180,172.16.40.2,51954,161,1651680287401,1651680287653,2607,0,41211180
172.16.40.180,172.16.40.80,51954,161,1651680284393,1651680287655,2113,0,8731630
172.16.40.31,172.16.40.180,161,51954,1651680287407,1651680287655,1087,0,20529763
172.16.40.180,172.16.40.7,51954,161,1651680287646,1651680287656,620,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287654,1651680287659,657,0,12678668
172.16.40.180,172.16.40.17,51954,161,1651680287637,1651680287660,641,0,12753832
172.16.40.7,172.16.40.180,161,51954,1651680287658,1651680287664,635,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287660,1651680287665,650,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680287666,1651680287671,652,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287672,1651680287677,652,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287664,1651680287680,628,0,5292876
172.16.40.17,172.16.40.180,161,51954,1651680287666,1651680287684,635,0,12789534
172.16.40.7,172.16.40.180,161,51954,1651680287682,1651680287688,621,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287678,1651680287693,650,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287688,1651680287695,618,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287693,1651680287698,646,0,12597749
172.16.40.41,172.16.40.180,161,51954,1651680286703,1651680287703,1447,0,10605116
172.16.40.180,172.16.40.17,51954,161,1651680287684,1651680287704,642,0,12753832
172.16.40.3,172.16.40.180,161,51954,1651680286705,1651680287704,1387,0,13846058
172.16.40.7,172.16.40.180,161,51954,1651680287696,1651680287704,620,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287699,1651680287705,671,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287706,1651680287710,652,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287705,1651680287711,618,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287712,1651680287717,655,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287717,1651680287722,647,0,12597749
172.16.40.78,172.16.40.180,161,51954,1651680287613,1651680287722,1092,0,13968534
172.16.40.17,172.16.40.180,161,51954,1651680287709,1651680287727,634,0,12789534
172.16.40.7,172.16.40.180,161,51954,1651680287713,1651680287728,634,0,5299679
172.16.40.180,172.16.40.7,51954,161,1651680287729,1651680287735,623,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287732,1651680287738,656,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287738,1651680287742,645,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287737,1651680287744,626,0,5299679
172.16.40.180,172.16.40.17,51954,161,1651680287728,1651680287746,648,0,12753832
172.16.40.180,172.16.40.121,51954,161,1651680282653,1651680287749,633,0,6557534
172.16.40.19,172.16.40.180,161,51954,1651680287744,1651680287749,669,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287744,1651680287751,618,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287749,1651680287755,655,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287753,1651680287759,620,0,5299679
172.16.40.180,172.16.40.7,51954,161,1651680287760,1651680287766,618,0,5292876
172.16.40.17,172.16.40.180,161,51954,1651680287752,1651680287768,640,0,12789534
172.16.40.19,172.16.40.180,161,51954,1651680287756,1651680287770,656,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287770,1651680287775,646,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680287776,1651680287783,653,0,12678668
172.16.40.180,172.16.40.17,51954,161,1651680287768,1651680287785,634,0,12753832
172.16.40.7,172.16.40.180,161,51954,1651680287778,1651680287785,619,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287783,1651680287788,647,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287786,1651680287792,635,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287789,1651680287795,667,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287795,1651680287800,656,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287794,1651680287801,628,0,5299679
172.16.40.180,172.16.40.7,51954,161,1651680287801,1651680287807,620,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287801,1651680287815,654,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680287810,1651680287816,619,0,5299679
172.16.40.180,172.16.40.2,51954,161,1651680287654,1651680287817,655,0,41211180
172.16.40.1,172.16.40.180,161,51954,1651680287402,1651680287818,2743,1,44875729
172.16.40.17,172.16.40.180,161,51954,1651680287791,1651680287818,634,0,12789534
172.16.40.180,172.16.40.19,51954,161,1651680287815,1651680287823,648,0,12597749
172.16.40.180,172.16.40.29,51954,161,1651680286653,1651680287825,1387,0,9049349
172.16.40.90,172.16.40.180,161,51954,1651680285698,1651680287825,1387,0,8437526
172.16.40.19,172.16.40.180,161,51954,1651680287824,1651680287830,653,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287817,1651680287832,618,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287830,1651680287836,648,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287834,1651680287841,618,0,5299679
172.16.40.180,172.16.40.17,51954,161,1651680287821,1651680287842,633,0,12753832
172.16.40.180,172.16.40.7,51954,161,1651680287841,1651680287847,635,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287837,1651680287852,666,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680287849,1651680287856,629,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287852,1651680287857,651,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287856,1651680287862,620,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287858,1651680287864,656,0,12678668
172.16.40.17,172.16.40.180,161,51954,1651680287848,1651680287866,634,0,12789534
172.16.40.180,172.16.40.19,51954,161,1651680287864,1651680287869,651,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680287870,1651680287875,651,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680287864,1651680287880,619,0,5299679
172.16.40.180,172.16.40.17,51954,161,1651680287866,1651680287884,648,0,12753832
172.16.40.180,172.16.40.7,51954,161,1651680287880,1651680287886,619,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287875,1651680287889,649,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287888,1651680287895,618,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287891,1651680287896,647,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287896,1651680287901,668,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287895,1651680287901,634,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287902,1651680287907,656,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680287903,1651680287910,629,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287908,1651680287913,655,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287911,1651680287917,620,0,5292876
172.16.40.17,172.16.40.180,161,51954,1651680287888,1651680287918,640,0,12789534
172.16.40.19,172.16.40.180,161,51954,1651680287914,1651680287919,648,0,12678668
172.16.40.180,172.16.40.17,51954,161,1651680287918,1651680287934,634,0,12753832
172.16.40.7,172.16.40.180,161,51954,1651680287928,1651680287934,619,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680287919,1651680287934,652,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287934,1651680287941,619,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287936,1651680287941,648,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287941,1651680287946,668,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287943,1651680287949,619,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287947,1651680287953,657,0,12678668
172.16.40.102,172.16.40.180,161,51954,1651680282653,1651680287953,657,0,23773753
172.16.40.180,172.16.40.7,51954,161,1651680287949,1651680287955,618,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680287953,1651680287958,653,0,12597749
172.16.40.17,172.16.40.180,161,51954,1651680287939,1651680287959,634,0,12789534
172.16.40.7,172.16.40.180,161,51954,1651680287958,1651680287964,639,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287960,1651680287974,649,0,12678668
172.16.40.180,172.16.40.17,51954,161,1651680287959,1651680287978,633,0,12753832
172.16.40.180,172.16.40.19,51954,161,1651680287974,1651680287979,654,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680287964,1651680287984,624,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680287980,1651680287985,648,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680287986,1651680287990,667,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680287986,1651680287993,627,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680287992,1651680287997,657,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680287993,1651680287999,620,0,5292876
172.16.40.31,172.16.40.180,161,51954,1651680287658,1651680288011,667,0,20529763
172.16.40.180,172.16.40.91,51954,161,1651680285648,1651680288013,1425,0,9044892
172.16.40.17,172.16.40.180,161,51954,1651680287984,1651680288013,634,0,12789534
172.16.40.180,172.16.40.19,51954,161,1651680287997,1651680288014,650,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680288002,1651680288017,627,0,5299679
172.16.40.2,172.16.40.180,161,51954,1651680287820,1651680288018,643,0,44873554
172.16.40.180,172.16.40.96,51954,161,1651680285244,1651680288027,1382,0,7153504
172.16.40.1,172.16.40.180,161,51954,1651680287822,1651680288028,1185,1,44875729
172.16.40.180,172.16.40.1,51954,161,1651680288028,1651680288029,689,1,44874052
172.16.40.1,172.16.40.180,161,51954,1651680288029,1651680288031,686,1,44875729
172.16.40.3,172.16.40.180,161,51954,1651680287704,1651680288032,665,0,13846058
172.16.40.180,172.16.40.103,51954,161,1651680284995,1651680288033,1722,0,6412720
172.16.40.18,172.16.40.180,161,51954,1651680285729,1651680288034,1387,0,6195168
172.16.40.180,172.16.40.7,51954,161,1651680288017,1651680288034,617,0,5292876
172.16.40.180,172.16.40.17,51954,161,1651680288014,1651680288035,632,0,12753832
172.16.40.19,172.16.40.180,161,51954,1651680288016,1651680288036,650,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680288036,1651680288043,637,0,5299679
172.16.40.180,172.16.40.7,51954,161,1651680288043,1651680288050,627,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680288036,1651680288051,650,0,12597749
172.16.40.17,172.16.40.180,161,51954,1651680288042,1651680288057,650,0,12789534
172.16.40.19,172.16.40.180,161,51954,1651680288052,1651680288057,650,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680288052,1651680288059,621,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680288058,1651680288062,646,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680288059,1651680288066,618,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680288064,1651680288069,672,0,12678668
172.16.40.180,172.16.40.17,51954,161,1651680288058,1651680288073,641,0,12753832
172.16.40.180,172.16.40.19,51954,161,1651680288070,1651680288075,652,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680288076,1651680288081,653,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680288067,1651680288083,619,0,5299679
172.16.40.180,172.16.40.7,51954,161,1651680288083,1651680288092,618,0,5292876
172.16.40.17,172.16.40.180,161,51954,1651680288077,1651680288095,642,0,12789534
172.16.40.180,172.16.40.19,51954,161,1651680288081,1651680288095,647,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680288094,1651680288100,635,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680288097,1651680288103,654,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680288100,1651680288107,628,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680288103,1651680288108,645,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680288109,1651680288114,670,0,12678668
172.16.40.180,172.16.40.17,51954,161,1651680288095,1651680288115,634,0,12753832
172.16.40.7,172.16.40.180,161,51954,1651680288109,1651680288116,621,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680288114,1651680288119,655,0,12597749
172.16.40.180,172.16.40.30,51954,161,1651680288118,1651680288125,642,0,14410737
172.16.40.180,172.16.40.30,51954,161,1651680288125,1651680288132,704,0,14410737
172.16.40.180,172.16.40.7,51954,161,1651680288116,1651680288133,618,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680288121,1651680288134,656,0,12678668
172.16.40.30,172.16.40.180,161,51954,1651680288132,1651680288138,670,0,15316072
172.16.40.17,172.16.40.180,161,51954,1651680288121,1651680288138,643,0,12789534
172.16.40.180,172.16.40.19,51954,161,1651680288134,1651680288139,646,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680288135,1651680288144,620,0,5299679
172.16.40.30,172.16.40.180,161,51954,1651680288138,1651680288144,668,0,15316072
172.16.40.19,172.16.40.180,161,51954,1651680288141,1651680288145,653,0,12678668
172.16.40.180,172.16.40.30,51954,161,1651680288144,1651680288151,667,0,14410737
172.16.40.180,172.16.40.7,51954,161,1651680288144,1651680288151,618,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680288146,1651680288151,647,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680288153,1651680288157,668,0,12678668
172.16.40.180,172.16.40.17,51954,161,1651680288139,1651680288158,633,0,12753832
172.16.40.7,172.16.40.180,161,51954,1651680288153,1651680288160,634,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680288158,1651680288162,656,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680288160,1651680288166,623,0,5292876
172.16.40.30,172.16.40.180,161,51954,1651680288165,1651680288171,665,0,15316072
172.16.40.19,172.16.40.180,161,51954,1651680288173,1651680288178,654,0,12678668
172.16.40.17,172.16.40.180,161,51954,1651680288164,1651680288180,649,0,12789534
172.16.40.30,172.16.40.180,161,51954,1651680288173,1651680288181,665,0,15316072
172.16.40.180,172.16.40.19,51954,161,1651680288178,1651680288184,648,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680288168,1651680288184,628,0,5299679
172.16.40.180,172.16.40.30,51954,161,1651680288181,1651680288187,673,0,14410737
172.16.40.19,172.16.40.180,161,51954,1651680288185,1651680288190,655,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680288184,1651680288190,623,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680288190,1651680288195,648,0,12597749
172.16.40.180,172.16.40.17,51954,161,1651680288180,1651680288196,639,0,12753832
172.16.40.30,172.16.40.180,161,51954,1651680288190,1651680288196,664,0,15316072
172.16.40.7,172.16.40.180,161,51954,1651680288192,1651680288199,625,0,5299679
172.16.40.19,172.16.40.180,161,51954,1651680288196,1651680288201,667,0,12678668
172.16.40.180,172.16.40.7,51954,161,1651680288200,1651680288206,623,0,5292876
172.16.40.7,172.16.40.180,161,51954,1651680288208,1651680288215,619,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680288201,1651680288216,651,0,12597749
172.16.40.180,172.16.40.30,51954,161,1651680288197,1651680288216,657,0,14410737
172.16.40.17,172.16.40.180,161,51954,1651680288201,1651680288218,635,0,12789534
172.16.40.19,172.16.40.180,161,51954,1651680288218,1651680288224,656,0,12678668
172.16.40.180,172.16.40.30,51954,161,1651680288217,1651680288226,639,0,14410737
172.16.40.180,172.16.40.19,51954,161,1651680288224,1651680288229,651,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680288215,1651680288232,635,0,5292876
172.16.40.180,172.16.40.64,51954,161,1651680285244,1651680288236,1722,0,6460211
172.16.40.180,172.16.40.17,51954,161,1651680288218,1651680288240,633,0,12753832
172.16.40.30,172.16.40.180,161,51954,1651680288228,1651680288242,639,0,15316072
172.16.40.7,172.16.40.180,161,51954,1651680288234,1651680288246,628,0,5299679
172.16.40.180,172.16.40.36,51954,161,1651680285874,1651680288250,1384,0,10033217
172.16.40.19,172.16.40.180,161,51954,1651680288231,1651680288260,652,0,12678668
172.16.40.53,172.16.40.180,161,51954,1651680287656,1651680288260,657,0,16331871
172.16.40.180,172.16.40.30,51954,161,1651680288242,1651680288260,645,0,14410737
172.16.40.180,172.16.40.7,51954,161,1651680288246,1651680288263,620,0,5292876
172.16.40.180,172.16.40.19,51954,161,1651680288260,1651680288265,652,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680288266,1651680288271,647,0,12678668
172.16.40.17,172.16.40.180,161,51954,1651680288246,1651680288272,634,0,12789534
172.16.40.30,172.16.40.180,161,51954,1651680288267,1651680288275,650,0,15316072
172.16.40.180,172.16.40.19,51954,161,1651680288271,1651680288276,668,0,12597749
172.16.40.7,172.16.40.180,161,51954,1651680288265,1651680288280,619,0,5299679
172.16.40.180,172.16.40.30,51954,161,1651680288275,1651680288283,645,0,14410737
172.16.40.180,172.16.40.7,51954,161,1651680288280,1651680288286,618,0,5292876
172.16.40.180,172.16.40.17,51954,161,1651680288272,1651680288289,633,0,12753832
172.16.40.19,172.16.40.180,161,51954,1651680288278,1651680288291,656,0,12678668
172.16.40.30,172.16.40.180,161,51954,1651680288286,1651680288293,643,0,15316072
172.16.40.7,172.16.40.180,161,51954,1651680288288,1651680288294,618,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680288292,1651680288297,655,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680288294,1651680288301,635,0,5292876
172.16.40.180,172.16.40.30,51954,161,1651680288293,1651680288301,646,0,14410737
172.16.40.19,172.16.40.180,161,51954,1651680288298,1651680288307,647,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680288303,1651680288309,629,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680288308,1651680288315,651,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680288310,1651680288317,625,0,5292876
172.16.40.30,172.16.40.180,161,51954,1651680288304,1651680288328,639,0,15316072
172.16.40.19,172.16.40.180,161,51954,1651680288317,1651680288334,647,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680288319,1651680288335,621,0,5299679
172.16.40.180,172.16.40.30,51954,161,1651680288328,1651680288336,658,0,14410737
172.16.40.180,172.16.40.19,51954,161,1651680288334,1651680288339,668,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680288335,1651680288341,627,0,5292876
172.16.40.180,172.16.40.214,51954,161,1651680287617,1651680288341,1348,0,5213446
172.16.40.129,172.16.40.180,161,51954,1651680285382,1651680288342,1031,0,8514892
172.16.40.19,172.16.40.180,161,51954,1651680288340,1651680288345,657,0,12678668
172.16.40.30,172.16.40.180,161,51954,1651680288338,1651680288346,657,0,15316072
172.16.40.7,172.16.40.180,161,51954,1651680288343,1651680288349,620,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680288345,1651680288350,653,0,12597749
172.16.40.180,172.16.40.30,51954,161,1651680288346,1651680288355,650,0,14410737
172.16.40.180,172.16.40.7,51954,161,1651680288350,1651680288356,634,0,5292876
172.16.40.19,172.16.40.180,161,51954,1651680288352,1651680288357,649,0,12678668
172.16.40.180,172.16.40.19,51954,161,1651680288357,1651680288374,654,0,12597749
172.16.40.19,172.16.40.180,161,51954,1651680288375,1651680288380,648,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680288359,1651680288381,629,0,5299679
172.16.40.30,172.16.40.180,161,51954,1651680288374,1651680288382,654,0,15316072
172.16.40.180,172.16.40.19,51954,161,1651680288381,1651680288385,667,0,12597749
172.16.40.180,172.16.40.7,51954,161,1651680288381,1651680288387,620,0,5292876
172.16.40.180,172.16.40.30,51954,161,1651680288382,1651680288389,653,0,14410737
172.16.40.19,172.16.40.180,161,51954,1651680288386,1651680288391,657,0,12678668
172.16.40.7,172.16.40.180,161,51954,1651680288389,1651680288395,619,0,5299679
172.16.40.180,172.16.40.19,51954,161,1651680288392,1651680288396,648,0,12597749
172.16.40.30,172.16.40.180,161,51954,1651680288392,1651680288399,652,0,15316072
172.16.40.180,172.16.40.7,51954,161,1651680288396,1651680288402,619,0,5292876
172.16.40.60,172.16.40.180,161,51954,1651680282595,1651680288412,3505,0,10722664
172.16.40.69,172.16.40.180,161,51954,1651680286707,1651680288412,2244,0,9691590
172.16.40.180,172.16.40.2,51954,161,1651680288018,1651680288420,1799,0,41211180
172.16.40.19,172.16.40.180,161,51954,1651680288398,1651680288425,647,0,12678668
172.16.40.180,172.16.40.30,51954,161,1651680288400,1651680288427,646,0,14410737
